Network,R0,Epidemic_size(%),SD,SE,Epidemic_duration,SD,SE
15,2.4,53.3473265577,21.1442531492,1.2373738226,30.301369863,10.4231498559,0.6099687083
16,2.4,26.2050433072,3.8816089914,0.390116382,50.0505050505,11.3470271436,1.140419137
17,2.4,45.0157357904,11.6181566815,0.8732741322,45.4858757062,13.125688508,0.9865871632
20,2.4,78,29.5550334123,1.3217412757,13.416,7.4374016968,0.3326107154
21,2.4,92.3428571429,15.4965697323,0.6930276668,12.99,6.0310778473,0.2697180009
24,2.4,72.2,31.7979656155,1.4220482532,13.472,7.7331245949,0.3458358455
26,2.4,60.7039337474,23.2568864581,1.3999000582,26.3369565217,10.2899386351,0.6193815204
27,2.4,67.8053830228,24.5846681603,1.3412036045,22.6130952381,9.7738874627,0.5332092754
28,2.4,63.7313432836,29.1953867869,1.4561335446,19.8432835821,9.7382569754,0.4857001125
29,2.4,53.902027027,23.5647582998,1.369673755,32.0472972973,12.314754093,0.7157805425
31,2.4,71.230529595,28.6280588825,1.3837894566,17.6775700935,8.9214517113,0.4312346452
33,2.4,69.8161389173,25.5726247735,1.3553464023,21.6966292135,9.0011291356,0.4770588901
34,2.4,76.4213395639,26.1003592968,1.2616084855,16.546728972,8.0346890181,0.3883713526
35,2.4,67.6986076986,28.3599348211,1.4057497786,17.4004914005,8.5647870466,0.4245407322
36,2.4,93.2,19.6693924665,0.8796419726,14.412,6.3089029157,0.2821427157
37,2.4,64.5768833849,29.3437806253,1.4527336144,18.3406862745,9.3739894368,0.4640816304
38,2.4,74.4736842105,29.5241579097,1.4762078955,21.12,9.9380883474,0.4969044174
39,2.4,68.189987163,30.7565240193,1.5189564532,20.387804878,10.673804157,0.5271416137
40,2.4,70.2476190476,22.9362862625,1.1844247296,20.8613333333,8.1624815399,0.4215087342
41,2.4,71.4376590331,29.6024431049,1.4932457244,18.9821882952,9.0911241167,0.4585865487
42,2.4,71.975308642,30.7084961536,1.5259174419,18.9037037037,9.3345560634,0.4638378199
43,2.4,71.9435028249,28.0265647822,1.4895951119,23.6073446328,9.9842278026,0.5306557206
44,2.4,74.8066849588,28.6869000906,1.3964564471,19.8862559242,8.9276369827,0.4345905686
45,2.4,59.6786833856,25.9441019258,1.4525908372,22.0282131661,10.8061787274,0.6050298542
46,2.4,69.3820224719,26.3105932517,1.3944586534,23.3623595506,9.815754308,0.5202339379
50,2.4,83.5841081995,24.3968052548,1.1437398715,17.578021978,7.4372067632,0.3486616309
51,2.4,89.225,22.5380095616,1.0079304291,13.658,6.2751124293,0.2806315592
55,2.4,67.4055829228,28.2517761233,1.5144541657,25.2356321839,11.3028678795,0.6058973167
56,2.4,50.0784313725,24.5973651624,1.1595309137,15.54,7.9910755777,0.3767029153
57,2.4,48.5699588477,15.5094733792,1.1560078924,41.2166666667,11.9876209298,0.8935045096
58,2.4,61.8032786885,25.1745185196,1.4414887371,28.9344262295,12.237363978,0.700709423
59,2.4,61.5285861007,21.8457065234,1.3707215375,31.3385826772,12.5250743613,0.7858930618
60,2.4,67.9485707726,19.9728625358,1.1914810872,38.2775800712,12.4983057577,0.7455864128
62,2.4,59.6444444444,25.211245776,1.4204927756,21.8603174603,10.2526580322,0.5776718372
63,2.4,66.8672110013,23.3694435342,1.2351134694,23.1396648045,9.0795701606,0.479870194
65,2.4,81.4192735671,26.5894040597,1.277805213,16.4180138568,7.77443841,0.3736156668
66,2.4,65.2428216944,19.8299206568,1.2001613952,34.8095238095,11.8222635998,0.7155159429
67,2.4,75.5092592593,25.5856890914,1.2309920404,17.6527777778,7.9080240349,0.3804749838
68,2.4,64.8095238095,24.0359236058,1.3112671348,22.744047619,9.8104032633,0.5352013756
69,2.4,54.2230395376,22.2781940713,1.2245202909,21.3383685801,9.953381171,0.5470873073
3,4.8,95.119965397,3.1076362752,0.1559677938,35.7783375315,6.9562312285,0.3491232376
4,4.8,95.2587364302,2.5039419736,0.1255112701,37.6407035176,6.9252325402,0.3471305409
5,4.8,95.2060688406,2.6267247221,0.1340444847,36.5364583333,7.1124688018,0.3629566537
6,4.8,93.4597156398,9.9059606327,0.4822146187,25.9289099526,7.2074650773,0.3508539104
7,4.8,94.5126945127,6.754172913,0.3347919217,31.6461916462,6.9672895962,0.3453557234
8,4.8,94.4000504689,2.5975200318,0.1293916891,37.3126550868,6.6568879716,0.3316032094
9,4.8,82.9332333083,11.1630789044,0.5787786794,27.3709677419,7.4848963424,0.3880737974
10,4.8,82.7605321508,20.1567107372,0.9491424391,19.0842572062,6.5085306849,0.3064747403
11,4.8,61.8301145389,26.918216966,1.2789230838,26.9729119639,7.6697751818,0.3644020159
12,4.8,72.0543577285,22.9341428842,1.0871826385,31.2943820225,7.4385023192,0.3526188277
13,4.8,52.799164818,25.1671514321,1.2662968149,31.9949367089,9.115571581,0.4586541822
15,4.8,92.5232663914,9.5821284542,0.4462842146,26.3101952278,6.0601901566,0.2822511948
16,4.8,48.5592825271,4.4981012497,0.3074838713,46.6448598131,9.5513881522,0.6529194524
17,4.8,74.9001920628,5.95375527,0.3376064882,40.7556270096,9.1390522162,0.5182281072
24,4.8,95.3333333333,15.1192788384,0.6761547051,14.18,5.803068154,0.2595210974
26,4.8,89.2960662526,11.566089103,0.5684422675,25.0748792271,6.5788929703,0.3233349496
27,4.8,91.3544379884,12.0378780655,0.5778366382,21.6359447005,6.4326498798,0.3087770753
28,4.8,93.2622601279,15.8389241469,0.7313735626,19.9530916844,6.5238561754,0.3012436886
29,4.8,91.2379896526,14.1656697358,0.6670353363,30.4301552106,7.2855215728,0.3430618123
31,4.8,99.156626506,6.1733844554,0.2766359722,17.5803212851,5.8918102489,0.2640183303
33,4.8,93.9190563352,13.4880947723,0.6379649913,21.9172259508,6.6541163792,0.314728905
35,4.8,92.2199865862,16.4530613181,0.738020664,16.3561368209,5.8735782188,0.2634659905
37,4.8,96.335910198,11.9336717513,0.5352983362,18.2012072435,5.9855424871,0.2684882743
38,4.8,94.2420152946,18.9044962307,0.8738606474,19.8568376068,6.9305788599,0.3203661211
39,4.8,94.5695807315,17.5038030938,0.8056778422,19.7097457627,6.5265486456,0.3004087513
40,4.8,97.27615184,7.1731984194,0.3230646089,19.0892494929,5.6024612496,0.2523221646
41,4.8,95.4201461378,14.289323875,0.6528958726,18.7870563674,6.029205148,0.2754814147
42,4.8,96.6346153846,14.893992786,0.679107616,18.896049896,6.3617232617,0.2900696126
43,4.8,97.6681222707,10.5587930394,0.4933799975,22.7052401747,6.454950949,0.3016200499
44,4.8,99.5263157895,4.0010386463,0.1789318879,18.08,5.6513361252,0.2527354348
45,4.8,89.1375968992,13.9393803841,0.6722166136,21.8651162791,7.0822701564,0.3415373948
46,4.8,97.2542372881,10.8418417666,0.4990362171,21.1758474576,6.434218089,0.2961588929
55,4.8,92.8571428571,17.4494155565,0.8216608879,23.5188470067,7.3792706903,0.3474762858
57,4.8,79.5244771585,5.4864632218,0.3081504748,37.1009463722,7.9332327629,0.4455747434
58,4.8,91.9987775061,11.6748166259,0.5772825287,26.6601466993,6.927808036,0.3425580606
59,4.8,89.3500219587,10.0740747591,0.5062413043,28.595959596,7.220438432,0.3628406833
60,4.8,94.1147500616,4.1370220199,0.2086851555,31.3867684478,6.7960494429,0.3428153459
62,4.8,87.3301435407,12.9278861262,0.6323235796,21.6842105263,6.1652514024,0.3015523031
63,4.8,94.0772462831,8.3476528161,0.3826140395,20.8445378151,6.2839825391,0.2880258674
65,4.8,98.6126323476,9.1128031941,0.4083544754,15.734939759,6.0148764786,0.2695330599
66,4.8,93.6453163772,3.4228527417,0.1678191627,29.5048076923,6.4736875683,0.3173986465
68,4.8,88.9910714286,12.9855658437,0.6135103189,21.4151785714,6.3201027035,0.298596786
69,4.8,75.1668351871,24.5003185961,1.1815102784,20.7790697674,7.8239363833,0.3773037162
2,0.85,30.8162590879,19.3612901435,1.0261463253,13.558988764,7.9739324663,0.4226175755
3,0.85,19.0177638454,7.7386139402,1.4370245326,39,15.2338099475,2.8288474899
4,0.85,13.5055783911,2.616826771,0.7257771617,31.8461538462,10.7620855417,2.9848654809
5,0.85,16.5861513688,5.954039592,1.1458554537,33.7037037037,11.705696033,2.2527622519
6,0.85,21.2612612613,11.9979448181,1.1387945257,19.7567567568,9.6340389556,0.9144225106
7,0.85,20.2434177844,10.2323368334,1.3101164826,27.868852459,11.771701842,1.5072119753
8,0.85,16.7070217918,8.5033525043,1.8555836434,35.8095238095,14.8888550445,3.2490145358
9,0.85,23.0682670668,10.6185993205,1.3485634623,26.0322580645,12.8011689763,1.6257500857
10,0.85,21.8274111675,14.4864950201,1.0321200348,14.0862944162,9.4292807255,0.6718084352
11,0.85,11.8055555556,1.6093096925,0.4645676921,27.5,8.2411568767,2.3790170706
12,0.85,12.2297297297,2.0146015562,0.6370729495,34.6,7.2828565824,2.3030414673
13,0.85,0,0,0,0,0,0
14,0.85,23.2307692308,12.0787587598,0.6700089854,13.0184615385,7.7272523191,0.4286308378
15,0.85,16.594292804,4.81109301,0.6671785592,26.25,8.9203203633,1.237025864
16,0.85,11.1638954869,0,0,41,0,0
17,0.85,15.7718120805,4.9756981473,1.3298112662,41.0714285714,13.4242014166,3.5877687423
18,0.85,24.6316758748,12.6888195719,0.9431525311,16.3535911602,7.892709471,0.5866604748
20,0.85,30.225,22.37212272,1.0005117441,8.366,6.609995764,0.2956079972
21,0.85,36.2285714286,25.6535154929,1.1472600901,8.494,7.0306446362,0.3144199866
22,0.85,37.575,26.1066442692,1.167524625,9.91,7.7942222191,0.3485682143
23,0.85,34.3333333333,23.6170580746,1.0561869457,9.596,7.3338110147,0.3279779993
24,0.85,28.8,23.3532613314,1.0443895967,8.752,7.6070030893,0.3401955203
26,0.85,20,10.385280483,1.0437599608,18.7777777778,9.222891542,0.9269354766
27,0.85,26.283099052,14.2651651339,1.2369466905,17.6541353383,10.2634801238,0.8899565937
28,0.85,21.4107883817,14.3345232153,0.9233678115,12.8755186722,8.1062103031,0.5221669082
29,0.85,16.6935483871,6.9977718899,0.8887179187,24.1774193548,8.7224667152,1.1077543806
30,0.85,43.3,27.3678440672,1.2239271946,8.804,6.8162734687,0.3048330166
31,0.85,29.9335989376,18.8783533863,1.1915910997,13.7051792829,8.4782786127,0.5351442008
33,0.85,26.7676767677,14.9952328221,1.2122927217,16.7843137255,8.5893543903,0.6944081452
34,0.85,35.8265027322,18.7644892109,1.2012733261,13.0901639344,7.9025873522,0.505911314
35,0.85,28.9355742297,18.3004940064,1.1862448358,13.8781512605,8.8729279476,0.5751464934
36,0.85,38.425,27.8402922937,1.2450557216,9.788,7.7203015485,0.3452623814
37,0.85,23.4922069121,15.1944971718,0.9954246065,14,9.005482355,0.5899687649
38,0.85,24.6179966044,17.159680804,1.0896408207,14.5524193548,9.8646727437,0.6264073456
39,0.85,24.1815167841,16.3301284647,1.0246433904,13.3661417323,8.5910933596,0.5390531401
40,0.85,29.3164885002,15.8636254725,1.3084097767,17.4013605442,8.5663952396,0.7065443711
41,0.85,26.8825301205,17.5011188978,1.1090883457,13.4578313253,8.9769466524,0.5688908789
42,0.85,28.75,18.2050435625,1.1079236688,14.4703703704,8.8713569389,0.5398935901
43,0.85,24.1647058824,14.3263205397,1.0987786273,16.5470588235,8.0863441639,0.6201942862
44,0.85,24.3322859387,16.1164640977,0.9844697319,13.6417910448,8.7035787673,0.531655691
45,0.85,26.2105855856,12.7531919323,1.0483059193,18.3513513514,8.8040722034,0.7236902772
46,0.85,23.7105263158,13.5499230814,1.0990438892,17.1907894737,10.0947703714,0.8187939978
49,0.85,42.34,27.8554195804,1.2457322345,11.52,8.2135010805,0.367318935
50,0.85,34.6923076923,19.0554573193,1.1001673413,13.7266666667,8.6859247573,0.5014820997
51,0.85,34.2,25.4039367028,1.1360985873,9.172,7.8802548182,0.3524157091
52,0.85,34.7,25.1552181465,1.1249755553,9.446,7.7164165258,0.3450886379
53,0.85,29.1602760736,17.8414702752,0.9881476467,12.9509202454,8.104610277,0.4488728479
54,0.85,35.3674258702,19.7253890768,1.0425192069,13.2765363128,8.1798264766,0.4323172627
55,0.85,22.7767265847,13.5995434139,1.1067151475,17.1125827815,9.9778184761,0.811983352
56,0.85,23.8401775805,12.6175888605,0.7750923223,13.1433962264,7.5582145599,0.4642974296
57,0.85,15.7407407407,4.4032995772,0.8635580949,34.8461538462,14.8393766915,2.9102412046
58,0.85,19.5495495495,9.6340600169,0.9144245097,21.3513513514,9.5451970363,0.9059900088
59,0.85,20.2361782072,9.0161156983,1.0017906331,22.2839506173,8.8180994676,0.9797888297
60,0.85,19.8156682028,7.3226951991,1.0460993142,29.9183673469,11.7157433495,1.6736776214
61,0.85,30.3219106957,17.9129140512,0.9998013663,12.8753894081,7.3402011687,0.4096900781
62,0.85,24.375,13.2045210061,1.0439090448,16.66875,8.3018987851,0.6563227266
63,0.85,25.2419765665,14.0644488945,1.1445486189,18.7947019868,9.8943544548,0.8051911462
65,0.85,38.234328848,20.1233683362,1.2090960212,12.7870036101,7.6758407653,0.4611965737
66,0.85,21.8793828892,10.6226768256,1.5662282508,31.3913043478,10.2543273175,1.5119180787
67,0.85,27.9668049793,16.4303244078,1.0583702341,12.9668049793,8.2103402166,0.5288745056
68,0.85,26.1132075472,14.7076248278,1.1663905192,18.4213836478,9.4764744445,0.7515333085
69,0.85,26.634714139,12.9919342857,1.1528477458,17.7480314961,8.9010027781,0.7898362755
